id;ug_id;ug_sigla;ug_nome;ug_tipo;sequencia_ug;uorg_codigo;uorg_sigla;comissao_designacao;processo_sei;processo_sei_link;bens_acautelados_doc;bens_acautelados_link;relatorios_sgp;relatorio_uorg;relatorio_final_ug;status_fase;data_limite_cautela;data_limite_final
64;5;DICAP;DIRETORIA DE CIDADANIA E ALTERNATIVAS PENAIS;DIRETORIA;3;110286;CGER;Luís Paulo Amyr Oliveira Sousa, matrícula Siape nº 1152362 - Despacho 2490 (36223813);08016.021595/2026-17;;Declaração DE CAUTELAS DICAP/CGER (SEI nº 36177880);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
65;5;DICAP;DIRETORIA DE CIDADANIA E ALTERNATIVAS PENAIS;DIRETORIA;4;110314;CNAPE;;08016.021117/2026-15;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41748590&id_bloco=776239&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=9f57d08d06b108fece1eb47d07c8537a36128ad8aaca571f028ad1c9f661b29a;Declaração de Cautela de Bens Patrimoniais CNAPE (SEI nº 36618579);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
66;5;DICAP;DIRETORIA DE CIDADANIA E ALTERNATIVAS PENAIS;DIRETORIA;5;110317;COAPE;;08016.020784/2026-72;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41698688&id_bloco=776239&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=6a741e5726ad086d5caa313633fc2e64583fd6dd30d610c1accaacc161f8f062;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
67;5;DICAP;DIRETORIA DE CIDADANIA E ALTERNATIVAS PENAIS;DIRETORIA;6;110316;COIR;Aécio Argos Madureira Carneiro, matrícula Siape nº 3540288 - Despacho 2490 (36223813);08016.020825/2026-21;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41703907&id_bloco=776239&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=98e2ce30e54aa48d84c60c3d8b64bbe97df0ddc6d07815d01fd42945f3721752;Declaração de Cautela de Bens Patrimoniais – COIR/DICAP (SEI nº 36209480);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
68;5;DICAP;DIRETORIA DE CIDADANIA E ALTERNATIVAS PENAIS;DIRETORIA;7;110318;CNDP;André Pereira Rodrigues Godoi, matrícula Siape nº 3480749 - Despacho 2490 (36223813);08016.020915/2026-11;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41726197&id_bloco=776239&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=083c2555dfac6992a12734533cb5336b6b2b18da3ca318d9a22061a6a452c654;Declaração de Cautela de Bens Patrimoniais (SEI nº 36169155);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
69;5;DICAP;DIRETORIA DE CIDADANIA E ALTERNATIVAS PENAIS;DIRETORIA;8;136467;CNRV;;08016.020801/2026-71;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41700528&id_bloco=776239&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=e5e1999f2d460b62e0dfcb9bf3809fe6d22275e65b00bbba7dae208bf3b747ab;Declaração de Cautela de Bens Patrimoniais (SEI nº 36165343);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
70;6;PFCG;PENITENCIÁRIA FEDERAL EM CAMPO GRANDE;PENITENCIARIA_FEDERAL;1;35018;DIPF;Portaria 255 (SEI nº 36185723) e Errata (SEI nº 36320213);;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
71;6;PFCG;PENITENCIÁRIA FEDERAL EM CAMPO GRANDE;PENITENCIARIA_FEDERAL;2;35696;DISED;;;;Declaração de Cautela de Bens - DISED-CG (SEI nº 36642314);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
72;6;PFCG;PENITENCIÁRIA FEDERAL EM CAMPO GRANDE;PENITENCIARIA_FEDERAL;3;35697;DIREB;;;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
73;6;PFCG;PENITENCIÁRIA FEDERAL EM CAMPO GRANDE;PENITENCIARIA_FEDERAL;4;35698;DISAU;;;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
74;6;PFCG;PENITENCIÁRIA FEDERAL EM CAMPO GRANDE;PENITENCIARIA_FEDERAL;5;35699;DIAD;;;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
75;6;PFCG;PENITENCIÁRIA FEDERAL EM CAMPO GRANDE;PENITENCIARIA_FEDERAL;6;105119;SEA;;;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
76;6;PFCG;PENITENCIÁRIA FEDERAL EM CAMPO GRANDE;PENITENCIARIA_FEDERAL;7;91622;SLC;;;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
77;6;PFCG;PENITENCIÁRIA FEDERAL EM CAMPO GRANDE;PENITENCIARIA_FEDERAL;8;91623;SEGEP;;;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
78;6;PFCG;PENITENCIÁRIA FEDERAL EM CAMPO GRANDE;PENITENCIARIA_FEDERAL;9;105120;SEPAT;;;;Declaração CAUTELAS PFCG (SEI nº 36268862);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
79;6;PFCG;PENITENCIÁRIA FEDERAL EM CAMPO GRANDE;PENITENCIARIA_FEDERAL;10;105122;NUTRANS;;;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
80;6;PFCG;PENITENCIÁRIA FEDERAL EM CAMPO GRANDE;PENITENCIARIA_FEDERAL;11;105128;ATIC;;;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
81;6;PFCG;PENITENCIÁRIA FEDERAL EM CAMPO GRANDE;PENITENCIARIA_FEDERAL;12;105130;SETOR MONITORAMENTO - SM;;;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
82;6;PFCG;PENITENCIÁRIA FEDERAL EM CAMPO GRANDE;PENITENCIARIA_FEDERAL;13;105133;SEOF;;;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
83;6;PFCG;PENITENCIÁRIA FEDERAL EM CAMPO GRANDE;PENITENCIARIA_FEDERAL;14;105134;SEMAN;;;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
84;6;PFCG;PENITENCIÁRIA FEDERAL EM CAMPO GRANDE;PENITENCIARIA_FEDERAL;15;105136;NEOP;;;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
85;6;PFCG;PENITENCIÁRIA FEDERAL EM CAMPO GRANDE;PENITENCIARIA_FEDERAL;16;105137;NUCOR;;;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
86;6;PFCG;PENITENCIÁRIA FEDERAL EM CAMPO GRANDE;PENITENCIARIA_FEDERAL;17;105139;CIDIP;;;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
87;6;PFCG;PENITENCIÁRIA FEDERAL EM CAMPO GRANDE;PENITENCIARIA_FEDERAL;18;35700;DINT;;;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
88;6;PFCG;PENITENCIÁRIA FEDERAL EM CAMPO GRANDE;PENITENCIARIA_FEDERAL;19;134064;SCG;;;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
89;6;PFCG;PENITENCIÁRIA FEDERAL EM CAMPO GRANDE;PENITENCIARIA_FEDERAL;20;105114;NUJUR;;;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
90;6;PFCG;PENITENCIÁRIA FEDERAL EM CAMPO GRANDE;PENITENCIARIA_FEDERAL;21;39081;SEPAT;;;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
91;6;PFCG;PENITENCIÁRIA FEDERAL EM CAMPO GRANDE;PENITENCIARIA_FEDERAL;22;132887;GAEP;;;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
92;7;PFCAT;PENITENCIÁRIA FEDERAL EM CATANDUVAS;PENITENCIARIA_FEDERAL;1;35017;DIPF;Portaria 135 (SEI nº 36373976);08117.004723/2026-20;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41739154&id_bloco=776236&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=a3c614c26144b1a98fd5d5907edd1279c7e685ad09921c6b6a772b521c88ee4a;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
93;7;PFCAT;PENITENCIÁRIA FEDERAL EM CATANDUVAS;PENITENCIARIA_FEDERAL;2;35694;DIAD;;08117.004735/2026-54;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41746259&id_bloco=776236&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=1ee13dec3e3678acf6cbc552cc4db81b3471c4046af9319bb6b24b41985ce3f0;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
94;7;PFCAT;PENITENCIÁRIA FEDERAL EM CATANDUVAS;PENITENCIARIA_FEDERAL;3;35692;DIREB;;08117.004766/2026-13;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41761778&id_bloco=776236&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=3e53d5eba5e52e8b0362a55d47f6a3de321c27d28e180e6b9c059c33291065b4;Declaração de cautela DIREB-CAT (SEI nº 36737731);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
95;7;PFCAT;PENITENCIÁRIA FEDERAL EM CATANDUVAS;PENITENCIARIA_FEDERAL;4;35693;DIREB;;08117.004768/2026-02;;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
96;7;PFCAT;PENITENCIÁRIA FEDERAL EM CATANDUVAS;PENITENCIARIA_FEDERAL;5;35693;DISAU;;08117.004768/2026-02;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41761994&id_bloco=776236&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=100d33d1b556952c1c96fb6746118a9eba65ab0de241478ed50f63c51c51dc59;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
97;7;PFCAT;PENITENCIÁRIA FEDERAL EM CATANDUVAS;PENITENCIARIA_FEDERAL;6;35691;DISED;;08117.004769/2026-49;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41762063&id_bloco=776236&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=f627db4578f48f64bb7316f6f1b92a11820b7cbef6c5f260cbc0e9667210ccbc;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
98;7;PFCAT;PENITENCIÁRIA FEDERAL EM CATANDUVAS;PENITENCIARIA_FEDERAL;7;35695;DINT;;08117.004770/2026-73;;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
99;7;PFCAT;PENITENCIÁRIA FEDERAL EM CATANDUVAS;PENITENCIARIA_FEDERAL;8;91692;SLC;;08117.004772/2026-62;;Declaração de Cautela de Bens - SLC-CAT (36348255);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
100;7;PFCAT;PENITENCIÁRIA FEDERAL EM CATANDUVAS;PENITENCIARIA_FEDERAL;9;91693;SEGEP;;08117.004774/2026-51;;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
101;8;PFPV;PENITENCIÁRIA FEDERAL EM PORTO VELHO;PENITENCIARIA_FEDERAL;1;107828;NUCOR;Portaria 244 (36416225);;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
102;8;PFPV;PENITENCIÁRIA FEDERAL EM PORTO VELHO;PENITENCIARIA_FEDERAL;2;107817;SETRAN;;;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
103;8;PFPV;PENITENCIÁRIA FEDERAL EM PORTO VELHO;PENITENCIARIA_FEDERAL;3;35710;DIAD;;08120.007021/2026-49;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41742237&id_bloco=776235&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=896ba4ba55e02d99ec3f353d719bee468d0498202202d098c9e8736250c2f88b;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
104;8;PFPV;PENITENCIÁRIA FEDERAL EM PORTO VELHO;PENITENCIARIA_FEDERAL;4;107827;NUJUR;;;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
105;8;PFPV;PENITENCIÁRIA FEDERAL EM PORTO VELHO;PENITENCIARIA_FEDERAL;5;107829;PAIOL;;08120.007147/2026-13;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41773797&id_bloco=776235&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=4c4dc9b1642c164cee6a66fc6e2c10944a3c275029ed717f7c84cbd873478f5c;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
106;8;PFPV;PENITENCIÁRIA FEDERAL EM PORTO VELHO;PENITENCIARIA_FEDERAL;6;107823;NEOP;;08120.007151/2026-81;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41773814&id_bloco=776235&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=8cbbbe46d15c2d84d425f265b1955a34c87b872d1191a719d84259e7f0e59705;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
107;8;PFPV;PENITENCIÁRIA FEDERAL EM PORTO VELHO;PENITENCIARIA_FEDERAL;7;107826;CODIP;;08120.007154/2026-15;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41774379&id_bloco=776235&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=b5616e4a5d9da8ce8d59fb6fb26bca82d191bef523884560ff462fc064e95099;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
108;8;PFPV;PENITENCIÁRIA FEDERAL EM PORTO VELHO;PENITENCIARIA_FEDERAL;8;107824;ATIC;;08120.007153/2026-71;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41774282&id_bloco=776235&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=09c7a385e75c47d60aa5c702444f99bec78c70079859c67221ffe26bb8ef1030;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
109;8;PFPV;PENITENCIÁRIA FEDERAL EM PORTO VELHO;PENITENCIARIA_FEDERAL;9;35709;DISAU;;;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
110;8;PFPV;PENITENCIÁRIA FEDERAL EM PORTO VELHO;PENITENCIARIA_FEDERAL;10;107818;SEMAN;;08120.007130/2026-66;;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
111;8;PFPV;PENITENCIÁRIA FEDERAL EM PORTO VELHO;PENITENCIARIA_FEDERAL;11;35711;DINT;;08120.007119/2026-04;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41764248&id_bloco=776235&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=c16015b4f3f0110fb6c1bb2058ce9ab4b7f7fbe8a8b318e943f31c958dc7b3ed;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
112;8;PFPV;PENITENCIÁRIA FEDERAL EM PORTO VELHO;PENITENCIARIA_FEDERAL;12;91640;SLC;;08120.007121/2026-75;;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
113;8;PFPV;PENITENCIÁRIA FEDERAL EM PORTO VELHO;PENITENCIARIA_FEDERAL;13;91627;SEGEP;;08120.007129/2026-31;;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
114;8;PFPV;PENITENCIÁRIA FEDERAL EM PORTO VELHO;PENITENCIARIA_FEDERAL;14;107816;SEPAT-SALA;;08120.007110/2026-95;;Declaração de Cautela de Bens PFPV - 1 (SEI nº 36659064);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
115;8;PFPV;PENITENCIÁRIA FEDERAL EM PORTO VELHO;PENITENCIARIA_FEDERAL;15;39077;SEPAT PENIT;;;;36420441 - 36659091;;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
116;8;PFPV;PENITENCIÁRIA FEDERAL EM PORTO VELHO;PENITENCIARIA_FEDERAL;16;107821;SEOF;;;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
117;8;PFPV;PENITENCIÁRIA FEDERAL EM PORTO VELHO;PENITENCIARIA_FEDERAL;17;107819;SAR;;08120.007148/2026-68;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41773803&id_bloco=776235&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=e6cde40eff2b001744d4587c1df3b56c7228822422eded2d67e7e31277e44d45;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
118;8;PFPV;PENITENCIÁRIA FEDERAL EM PORTO VELHO;PENITENCIARIA_FEDERAL;18;35708;DIREB;;08120.007061/2026-91;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41747808&id_bloco=776235&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=7b71c6b1e2dc49d30eb8de106db114467df8b244a4d12e6d3faacd6d54f263df;Declaração Declaracao de Cautela de Bens Patrimoniais - DIRE (36375507);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
119;8;PFPV;PENITENCIÁRIA FEDERAL EM PORTO VELHO;PENITENCIARIA_FEDERAL;19;35706;DISED;;08120.007055/2026-33;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41746703&id_bloco=776235&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=c2623b028fbb844c4ac818e21b7016f0a9eda07aa6db5d1c4a466106a2d46c50;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
120;8;PFPV;PENITENCIÁRIA FEDERAL EM PORTO VELHO;PENITENCIARIA_FEDERAL;20;107830;DISED-PV SALA;;;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
121;8;PFPV;PENITENCIÁRIA FEDERAL EM PORTO VELHO;PENITENCIARIA_FEDERAL;21;35020;DIPF;;;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
122;8;PFPV;PENITENCIÁRIA FEDERAL EM PORTO VELHO;PENITENCIARIA_FEDERAL;22;107831;SME;;;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
123;8;PFPV;PENITENCIÁRIA FEDERAL EM PORTO VELHO;PENITENCIARIA_FEDERAL;23;107822;SASP;;08120.007150/2026-37;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41773811&id_bloco=776235&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=2882324215deb17785bada469cfa5844ce49505091093aa3a0577189b1c922f8;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
